"Informe de estadísticas de uso de OJS"
"Informe de estadísticas de uso de OJS predeterminado (COUNTER preparado)"
"Métrica: ojs::counter"
"Dirección URL del informe: http://estudiosdemograficosyurbanos.colmex.mx/index.php/edu/manager/generateReport?metricType=ojs%3A%3Acounter&columns[]=assoc_type&columns[]=submission_id&columns[]=issue_id&columns[]=country_id&columns[]=month&filters=a%3A3%3A%7Bs%3A10%3A%22assoc_type%22%3Ba%3A1%3A%7Bi%3A0%3Bs%3A3%3A%22257%22%3B%7Ds%3A10%3A%22context_id%22%3Bs%3A1%3A%221%22%3Bs%3A3%3A%22day%22%3Ba%3A2%3A%7Bs%3A4%3A%22from%22%3Bs%3A8%3A%2220180101%22%3Bs%3A2%3A%22to%22%3Bs%3A8%3A%2220180709%22%3B%7D%7D"

,Tipo,Texto,Número,País,Mes,Total
,Texto,"Ronald Freedman, Kingsley Davis y Judith Blake. Factores sociológicos de la fecundidad. México : El Colegio de México ; Centro Latinoamericano de Demografía, 1967. 201 p.",3,MX,201805,1
,Texto,"Ronald Freedman, Kingsley Davis y Judith Blake. Factores sociológicos de la fecundidad. México : El Colegio de México ; Centro Latinoamericano de Demografía, 1967. 201 p.",3,PE,201806,2
,Texto,"Ronald Freedman, Kingsley Davis y Judith Blake. Factores sociológicos de la fecundidad. México : El Colegio de México ; Centro Latinoamericano de Demografía, 1967. 201 p.",3,US,201801,1
,Texto,"Ronald Freedman, Kingsley Davis y Judith Blake. Factores sociológicos de la fecundidad. México : El Colegio de México ; Centro Latinoamericano de Demografía, 1967. 201 p.",3,US,201802,3
,Texto,"Ronald Freedman, Kingsley Davis y Judith Blake. Factores sociológicos de la fecundidad. México : El Colegio de México ; Centro Latinoamericano de Demografía, 1967. 201 p.",3,US,201803,2
,Texto,"Ronald Freedman, Kingsley Davis y Judith Blake. Factores sociológicos de la fecundidad. México : El Colegio de México ; Centro Latinoamericano de Demografía, 1967. 201 p.",3,US,201804,2
,Texto,"Ronald Freedman, Kingsley Davis y Judith Blake. Factores sociológicos de la fecundidad. México : El Colegio de México ; Centro Latinoamericano de Demografía, 1967. 201 p.",3,US,201805,4
,Texto,"Ronald Freedman, Kingsley Davis y Judith Blake. Factores sociológicos de la fecundidad. México : El Colegio de México ; Centro Latinoamericano de Demografía, 1967. 201 p.",3,US,201806,3
,Texto,"Ronald Freedman, Kingsley Davis y Judith Blake. Factores sociológicos de la fecundidad. México : El Colegio de México ; Centro Latinoamericano de Demografía, 1967. 201 p.",3,US,201807,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,AR,201803,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,AR,201804,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,AR,201805,5
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,AR,201806,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,BE,201805,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,BO,201801,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,BO,201802,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,BO,201803,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,BO,201804,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,BO,201805,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,BR,201801,5
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,CL,201802,3
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,CL,201806,3
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,CO,201802,4
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,CO,201803,51
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,CO,201804,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,CO,201805,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,CO,201806,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,CR,201803,3
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,CR,201804,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,CZ,201803,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,DE,201802,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,DE,201803,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,DE,201806,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,DO,201804,3
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,EC,201801,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,EC,201802,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,EC,201803,3
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,EC,201804,3
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,EC,201805,3
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,ES,201801,6
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,ES,201802,6
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,ES,201803,6
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,ES,201804,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,ES,201805,6
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,ES,201806,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,HN,201803,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,MX,201801,78
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,MX,201802,28
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,MX,201803,61
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,MX,201804,38
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,MX,201805,42
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,MX,201806,101
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,MX,201807,9
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,NI,201802,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,PA,201801,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,PE,201801,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,PE,201803,3
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,PE,201804,5
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,PE,201805,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,PE,201806,3
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,RO,201802,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,SE,201806,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,US,201801,14
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,US,201802,12
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,US,201803,9
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,US,201804,16
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,US,201805,10
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,US,201806,10
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,US,201807,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,VE,201801,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,VE,201802,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,VE,201803,2
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,VE,201804,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,VE,201805,1
,Texto,"Roland Pressat. El análisis demográfico : métodos, resultados, aplicaciones. Traducción al español de Armando Joubet. México : Fondo de Cultura Económica, 1967. 440 p.",3,VE,201806,3
,Texto,"Fundación Milbank Memorial. Componentes de los cambios demográficos en América Latina. Traducción de la publicación trimestral de la Milbank Memorial Foundation, vol. 43, no. 4. Nueva York, oct. 1962, 2a. pte., 316 p.",3,AR,201804,1
